what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389883930623
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389883958137
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389883959188
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389883961326
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389883988321
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.deletePreviousWord",1389883994953
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389883996239
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.deletePreviousWord",1389884007262
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389884016983
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389884054018
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389884055166
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389884058829
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389884073275
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389884157642
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1389884167863
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1389884170090
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389884172631
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389884178381
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389884193894
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389884201640
