what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395535556365
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395535591247
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395535591276
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395535591935
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395535592001
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395535592541
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1395535593614
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1395535593798
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1395535594143
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395535594687
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395535615611
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395535616806
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395535632066
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395535633102
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395535634848
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395535634879
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395535635552
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395535635616
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395535636127
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1395535636959
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1395535637118
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1395535637472
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395535637483
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395535637677
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395535638085
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395535645028
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395535645758
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395535654514
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395535655070
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395535657104
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395535657134
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395535658183
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395535658214
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395535658902
